Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
505,28,Moving,Mound,Adult,{},{},[-28807.023048646748;57829.131757594645;-19673.437305551022]
505,30,Raised Guarding (Vigilant),Mound,Adult,{},{},[-23562.205724257976;64435.74829991907;-23808.188875049353]
505,31,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{24},[-55684.5094127655;57518.024691551924;-13517.837087508291]
506,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
506,27,Raised Guarding (Vigilant),Background,Adult,{},{},[-44552.00982761383;52964.850764751434;-21716.36483693123]
506,28,Raised Guarding (Vigilant),Mound,Adult,{},{30},[-25296.13873798959;59563.386006601155;-22501.250547021627]
506,30,Raised Guarding (Vigilant),Mound,Adult,{},{28},[-23562.205724257976;64435.74829991907;-23808.188875049353]
507,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
507,27,Raised Guarding (Vigilant),Background,Adult,{},{},[-44552.00982761383;52964.850764751434;-21716.36483693123]
507,28,Raised Guarding (Vigilant),Mound,Adult,{},{30},[-25536.424659159034;59330.77021794394;-22447.32007644698]
507,30,Raised Guarding (Vigilant),Mound,Adult,{},{28},[-23562.205724257976;64435.74829991907;-23808.188875049353]
508,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
508,27,Raised Guarding (Vigilant),Background,Adult,{},{},[-44552.00982761383;52964.850764751434;-21716.36483693123]
508,28,Raised Guarding (Vigilant),Mound,Adult,{},{30},[-25479.368869900703;59393.63943088055;-22462.654262423515]
508,30,Raised Guarding (Vigilant),Mound,Adult,{},{28},[-23562.205724257976;64435.74829991907;-23808.188875049353]
509,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
509,27,Raised Guarding (Vigilant),Background,Adult,{},{},[-44552.00982761383;52964.850764751434;-21716.36483693123]
509,28,Raised Guarding (Vigilant),Mound,Adult,{},{30},[-25409.268477916718;59434.11661338806;-22387.772045612335]
509,30,Raised Guarding (Vigilant),Mound,Adult,{},{28},[-23562.205724257976;64435.74829991907;-23808.188875049353]
510,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
510,27,Moving,Background,Adult,{},{},[-43992.037832170725;53220.93902823329;-21572.385034292936]
510,28,Raised Guarding (Vigilant),Mound,Adult,{},{30},[-25287.129827426746;59549.88756544888;-22414.343505661935]
510,30,Raised Guarding (Vigilant),Mound,Adult,{},{28},[-23562.205724257976;64435.74829991907;-23808.188875049353]
511,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
511,28,Raised Guarding (Vigilant),Mound,Adult,{},{30},[-25149.512893870473;59631.3888939023;-22348.966363042593]
511,30,Raised Guarding (Vigilant),Mound,Adult,{},{28},[-23562.205724257976;64435.74829991907;-23808.188875049353]
512,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
512,30,Raised Guarding (Vigilant),Mound,Adult,{},{},[-23562.205724257976;64435.74829991907;-23808.188875049353]
513,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
513,28,Moving,Mound,Adult,{},{},[-18557.256303552538;64802.708626974374;-33439.544490572065]
513,30,Raised Guarding (Vigilant),Mound,Adult,{},{},[-23562.205724257976;64435.74829991907;-23808.188875049353]
514,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
514,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17663.403509944677;64638.3471686095;-34205.5793980211]
514,30,Raised Guarding (Vigilant),Mound,Adult,{},{},[-23562.205724257976;64435.74829991907;-23808.188875049353]
515,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
515,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17663.403509944677;64638.3471686095;-34205.5793980211]
515,30,Moving,Mound,Adult,{},{},[-22654.750184688717;65420.68842156604;-23795.65317625925]
516,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
516,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17663.403509944677;64638.3471686095;-34205.5793980211]
516,30,Low sitting/standing (stationary),Mound,Adult,{},{},[-22071.829937919974;65832.83764192462;-23619.474257044494]
517,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
517,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17120.565827364102;64591.399718768895;-34129.26851346716]
517,30,Low sitting/standing (stationary),Mound,Adult,{},{},[-21416.23302963376;66021.90515124798;-23538.54043060541]
517,34,Moving,Left Sticks Area,Adult,{},{},[-50166.06422948837;58942.69144165516;-12397.737648963928]
518,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
518,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17121.591108508408;64570.29967150092;-34210.071078941226]
518,30,Moving,Mound,Adult,{},{},[-18502.21374066174;66449.89919787645;-21787.824462361634]
518,34,Playfight,Left Sticks Area,Adult,{35},{35},[-50535.21785709262;59265.444415483624;-11970.249308542348]
518,35,Playfight,Left Sticks Area,Adult,{34},{34},[-49384.6723543331;59553.88347557187;-11927.552467137575]
519,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
519,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17210.07584348321;64570.966820299625;-34219.51112011075]
519,30,Moving,Mound,Adult,{},{},[-13923.232706427574;66843.58280420303;-14959.615358650684]
519,36,Playfight,Left Sticks Area,Adult,{},{},[-52340.78436613083;59374.762182444334;-11118.10659866035]
520,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
520,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17121.591108508408;64570.29967150092;-34210.071078941226]
520,30,Moving,Around Mound,Adult,{},{},[1708.5912340106443;67678.65223920345;-275.59528371994384]
520,36,Playfight,Left Sticks Area,Adult,{},{37},[-52405.11901926994;59453.06970664114;-10964.159966457635]
520,37,Playfight,Left Sticks Area,Adult,{},{36},[-56656.83597720042;58481.348050836474;-10129.300177169032]
521,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
521,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17210.07584348321;64570.966820299625;-34219.51112011075]
521,30,Moving,Right Sticks Area,Adult,{},{},[36767.87047656253;65405.17921734974;8401.728977757506]
521,34,Playfight,Left Sticks Area,Adult,{36},{37;36},[-51944.6590237543;59290.42087444663;-11330.236077928916]
521,36,Playfight,Left Sticks Area,Adult,{34;37},{34;37},[-53205.55646327138;59502.224952459335;-10439.411031968892]
521,37,Playfight,Left Sticks Area,Adult,{36},{34;36},[-55877.43599283695;59059.57499089092;-9386.993001643568]
522,24,Raised Guarding (Vigilant),Left Sticks Area,Adult,{},{},[-58783.3014087975;54874.777573019266;-19347.27965296805]
522,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17302.09068672359;64584.79591032863;-34235.92444311082]
522,30,Moving,Right Sand Area,Adult,{},{},[74731.83577466011;63951.29732453823;11129.191989988089]
522,37,Moving,Left Sticks Area,Adult,{},{},[-52404.2111492157;60351.2174949646;-9556.360833644867]
523,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17302.09068672359;64584.79591032863;-34235.92444311082]
523,30,Moving,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
523,34,Playfight,Left Sticks Area,Adult,{37},{37},[-51272.69653020799;59649.10007556528;-11074.948673080653]
523,37,Moving,Left Sticks Area,Adult,{34},{34},[-50391.33649162948;61079.17986565456;-9671.541608355008]
524,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17302.09068672359;64584.79591032863;-34235.92444311082]
524,36,High sitting/standing (Vigilant),Left Sticks Area,Adult,{37},{37},[-52716.799241662025;59692.719061136246;-10344.044120043516]
524,37,High sitting/standing (Vigilant),Around Mound,Adult,{36},{36},[-50207.36153498292;61121.25081729889;-9749.079485410824]
525,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17295.65172290802;64548.24565267563;-34311.54788970947]
525,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{},[-50396.39143764973;60817.58264571428;-10066.355712085962]
526,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17295.65172290802;64548.24565267563;-34311.54788970947]
526,36,Moving,Around Mound,Adult,{37},{37},[-49985.4654106237;60706.5210304372;-10445.346373472363]
526,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-52391.84494501352;60210.74998897314;-9706.541926756501]
527,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17295.65172290802;64548.24565267563;-34311.54788970947]
527,34,Playfight,Around Mound,Adult,{},{36},[-43987.098639935255;59797.91203959286;-12785.132482400164]
527,36,High sitting/standing (Vigilant),Left Sticks Area,Adult,{37},{34;37},[-50433.92146618664;60729.21050089598;-10142.66817902401]
527,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-52664.673572681844;60145.44448000938;-9632.88920722343]
528,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17295.65172290802;64548.24565267563;-34311.54788970947]
528,34,Playfight,Around Mound,Adult,{},{},[-41359.41585165262;59868.49131050706;-13486.480135440826]
528,36,High sitting/standing (Vigilant),Left Sticks Area,Adult,{37},{37},[-50275.20327527821;60800.520594865084;-10138.945931077003]
528,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-52868.42314502597;60124.56587545574;-9561.58990266174]
529,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
529,34,Playfight,Around Mound,Adult,{},{36;35},[-44111.505811586976;57736.612305149436;-14227.468064181507]
529,36,Groom,Left Sticks Area,Adult,{37},{34;37;35},[-50196.68188530207;60834.647164702415;-10138.309842407703]
529,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36;35},[-53121.06326172501;60036.509568825364;-9566.693379245698]
529,35,Playfight,Left Sticks Area,Adult,{},{34;37;36},[-48954.99556514621;57434.57457615435;-14267.321387507021]
530,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
530,34,High sitting/standing (Vigilant),Around Mound,Adult,{},{36},[-46360.26477533579;57798.08555340767;-13868.167802885175]
530,36,Groom,Left Sticks Area,Adult,{37},{34;37;35},[-50196.68188530207;60834.647164702415;-10138.309842407703]
530,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36;35},[-53039.5801008679;60068.00151653215;-9565.373433261178]
530,35,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{37;36},[-56600.45634689927;57461.606507986784;-13495.526940859854]
531,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
531,34,High sitting/standing (Vigilant),Around Mound,Adult,{},{36},[-46360.26477533579;57798.08555340767;-13868.167802885175]
531,36,Groom,Left Sticks Area,Adult,{37},{34;37;35},[-50196.68188530207;60834.647164702415;-10138.309842407703]
531,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36;35},[-53039.5801008679;60068.00151653215;-9565.373433261178]
531,35,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{37;36},[-56302.97152966261;57487.49540218711;-13477.606039628386]
532,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
532,34,High sitting/standing (Vigilant),Around Mound,Adult,{},{36},[-46360.26477533579;57798.08555340767;-13868.167802885175]
532,36,Groom,Left Sticks Area,Adult,{37},{34;37;35},[-50196.68188530207;60834.647164702415;-10138.309842407703]
532,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36;35},[-53039.5801008679;60068.00151653215;-9565.373433261178]
532,35,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{37;36},[-56199.791703507304;57494.419192135334;-13470.261507980525]
533,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
533,34,High sitting/standing (Vigilant),Around Mound,Adult,{},{36},[-46360.26477533579;57798.08555340767;-13868.167802885175]
533,36,High sitting/standing (Vigilant),Left Sticks Area,Adult,{37},{34;37;35},[-50196.68188530207;60834.647164702415;-10138.309842407703]
533,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36;35},[-53039.5801008679;60068.00151653215;-9565.373433261178]
533,35,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{37;36},[-56199.791703507304;57494.419192135334;-13470.261507980525]
534,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
534,34,Moving,Left Sticks Area,Adult,{},{37;36;35},[-48406.1568711102;58449.9863756299;-13087.875472128391]
534,36,Groom,Left Sticks Area,Adult,{37},{34;37;35},[-50354.54342195764;60767.34334416315;-10142.619463306852]
534,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{34;36;35},[-53039.5801008679;60068.00151653215;-9565.373433261178]
534,35,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{34;37;36},[-56199.791703507304;57494.419192135334;-13470.261507980525]
535,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
535,36,High sitting/standing (Vigilant),Left Sticks Area,Adult,{37},{37},[-50354.54342195764;60767.34334416315;-10142.619463306852]
535,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-53039.5801008679;60068.00151653215;-9565.373433261178]
536,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
536,36,Groom,Around Mound,Adult,{37},{37},[-50048.749614715576;60921.24631136656;-10139.976202264428]
536,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-52951.55823087692;60096.06095743179;-9563.402467370033]
537,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
537,36,Groom,Around Mound,Adult,{37},{37},[-50048.749614715576;60921.24631136656;-10139.976202264428]
537,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-52951.55823087692;60096.06095743179;-9563.402467370033]
538,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
538,36,Groom,Around Mound,Adult,{37},{37},[-49884.10854377225;60987.129267178476;-10135.278433745727]
538,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-52951.55823087692;60096.06095743179;-9563.402467370033]
539,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
539,34,Moving,Left Sticks Area,Adult,{},{35},[-69930.89358282089;57601.34530135989;-1427.3222759459168]
539,36,Groom,Around Mound,Adult,{37},{37},[-49179.70730186999;61182.87867245078;-10195.344155345112]
539,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-52868.42314502597;60124.56587545574;-9561.58990266174]
539,35,Moving,Left Sticks Area,Adult,{},{34},[-74669.83488243818;56268.593439180404;3058.4301648617256]
540,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
540,34,Moving,Sand Area,Adult,{},{},[-76584.85299617052;57100.0571398139;14589.096287868917]
540,36,Groom,Around Mound,Adult,{37},{37},[-49290.226104453206;61187.16730359197;-10118.170168466866]
540,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-52868.42314502597;60124.56587545574;-9561.58990266174]
540,35,Moving,Sand Area,Adult,{},{},[-67171.78801226616;60523.19511958957;14563.787817284465]
541,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
541,36,Moving,Around Mound,Adult,{},{37},[-48523.05347110331;61305.14732825011;-10248.530288152397]
541,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{36},[-52868.42314502597;60124.56587545574;-9561.58990266174]
541,35,Moving,Sand Area,Adult,{},{},[-61616.49025025964;61085.43194390088;14292.649149896577]
542,28,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17382.543413996696;64553.368499964476;-34323.35990333557]
542,36,Moving,Around Mound,Adult,{37},{37},[-49421.69352078438;60944.15012073517;-10435.781465649605]
542,37,High sitting/standing (Vigilant),Left Sticks Area,Adult,{36},{36},[-52868.42314502597;60124.56587545574;-9561.58990266174]
542,35,Moving,Sand Area,Adult,{},{},[-48481.671020790935;62632.2227832526;13668.230224777013]
