Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
361,30,Foraging,Waiting Area,Adult,{},{41},[19062.27117009461;49934.84919384122;-10651.497807480395]
361,31,Moving,Waiting Area,Adult,{},{},[68978.94571948051;59327.00658094883;31785.096098184586]
361,37,Foraging,Waiting Area,Adult,{},{},[21199.318740654737;53435.16992633417;6927.312703958247]
361,41,Foraging,Waiting Area,Adult,{},{30;54},[17416.92431358993;49293.44387552142;-14696.368034526706]
361,54,Foraging,Waiting Area,Adult,{},{41},[11958.650152340531;47175.75543001294;-16583.009767726064]
361,55,High sitting/standing (Vigilant),Foraging,Adult,{},{},[1598.1405230259988;46201.72378489375;-15088.308273704723]
362,30,Foraging,Waiting Area,Adult,{},{41},[20110.801500808448;50040.736099496484;-9998.857793612406]
362,31,Moving,Waiting Area,Adult,{},{},[66822.0166092217;58858.90852172673;29450.690232396126]
362,37,Foraging,Waiting Area,Adult,{},{},[21406.037806667387;53398.34172309935;6965.997339474037]
362,41,Foraging,Waiting Area,Adult,{},{30;54},[17344.734139427543;49272.596448771656;-14679.041145486757]
362,52,Foraging,Foraging,Adult,{},{},[4066.043179273838;43135.00232195109;-15300.385116208345]
362,54,Foraging,Waiting Area,Adult,{},{41},[11703.27870660089;46425.79941885173;-16367.78068779409]
363,30,Foraging,Waiting Area,Adult,{},{41},[21439.856063518673;50318.848751336336;-8888.945738801733]
363,31,Moving,Waiting Area,Adult,{},{},[66458.00800335407;58751.86270093918;29004.28637126088]
363,37,Foraging,Waiting Area,Adult,{},{},[21554.61268109083;53398.455969810486;7019.9093367010355]
363,41,Foraging,Waiting Area,Adult,{},{30;54},[16555.943367680535;49229.588770803064;-14536.153116976842]
363,52,Foraging,Foraging,Adult,{},{},[3909.677016599104;43167.06444531679;-15289.054673168808]
363,54,Foraging,Waiting Area,Adult,{},{41},[11703.27870660089;46425.79941885173;-16367.78068779409]
364,30,Foraging,Waiting Area,Adult,{},{},[22543.521943330765;50776.82637500763;-7033.3342097997665]
364,31,Moving,Waiting Area,Adult,{},{},[66320.09196257591;58735.903669953346;28993.46716362238]
364,37,Foraging,Waiting Area,Adult,{},{},[21790.980748036876;53409.32685593888;7131.756490955595]
364,41,Foraging,Waiting Area,Adult,{},{54},[15752.333555206656;49335.229629039764;-14493.947035379708]
364,52,Foraging,Foraging,Adult,{},{},[3791.7192211616784;43148.48773315549;-15323.235840186477]
364,54,Foraging,Waiting Area,Adult,{},{41},[11703.27870660089;46425.79941885173;-16367.78068779409]
365,30,Foraging,Waiting Area,Adult,{},{},[19996.724042026326;50902.47181003913;-5840.294711931609]
365,31,Lying/resting (stationary),Waiting Area,Adult,{},{},[66187.76577147841;58724.27554149926;28987.718555912375]
365,37,Foraging,Waiting Area,Adult,{},{},[22525.777019798756;53389.16315698624;6847.145700380206]
365,41,Foraging,Waiting Area,Adult,{},{54},[14083.738680112176;49173.967127967626;-14505.46674263291]
365,52,Foraging,Foraging,Adult,{},{},[3773.136548481183;43076.35170791671;-15409.04602127336]
365,54,Foraging,Waiting Area,Adult,{},{41},[11703.27870660089;46425.79941885173;-16367.78068779409]
366,30,Foraging,Waiting Area,Adult,{},{},[19401.935764573514;50910.01591272652;-5757.2507768422365]
366,31,Foraging,Waiting Area,Adult,{},{},[64026.57446163893;58486.757771492004;28845.834266096354]
366,37,Foraging,Waiting Area,Adult,{},{},[22609.390405634418;53414.84049144387;7729.8908036514185]
366,41,Foraging,Waiting Area,Adult,{},{},[12910.270027667284;49081.47770035267;-14484.654945507646]
366,52,Foraging,Foraging,Adult,{},{},[3718.4712509398814;43074.42262742296;-15401.325388120487]
367,30,Foraging,Waiting Area,Adult,{},{},[19003.67439750582;50910.09980768338;-5701.47641899297]
367,31,Foraging,Waiting Area,Adult,{},{},[58429.74184951931;57331.892448138446;24394.319583544508]
367,37,Foraging,Waiting Area,Adult,{},{},[23917.87329274416;53570.855040967464;8247.0092908144]
367,41,Foraging,Waiting Area,Adult,{},{},[12035.193511269987;48691.47040216625;-15136.212092228234]
367,52,Foraging,Foraging,Adult,{},{},[3610.6613749563694;43071.60931777954;-15384.43290424347]
368,30,Foraging,Waiting Area,Adult,{},{},[18101.89360499382;51136.605469703674;-5525.291544020176]
368,31,Foraging,Waiting Area,Adult,{},{},[57547.125608015805;57108.24478965253;23295.151838408783]
368,37,Foraging,Waiting Area,Adult,{},{},[23156.9523434788;53543.48313754797;8110.1672385036945]
368,41,Foraging,Waiting Area,Adult,{},{},[11022.109883792698;49313.70410298556;-14950.992583982646]
368,52,Foraging,Foraging,Adult,{},{},[3567.2185141800437;43089.080844670534;-15326.878424958326]
369,30,Foraging,Waiting Area,Adult,{},{},[17138.06816243194;50974.28499446809;-5316.41679995833]
369,31,Foraging,Waiting Area,Adult,{},{},[57547.125608015805;57108.24478965253;23295.151838408783]
369,37,Foraging,Waiting Area,Adult,{},{},[23142.3017990198;53539.52552025393;8042.083985534962]
369,41,Foraging,Waiting Area,Adult,{},{},[10989.012783451937;49320.69338285178;-14689.976282744668]
369,52,Foraging,Foraging,Adult,{},{},[3579.328433746472;43173.09283864498;-15300.628793895245]
370,30,Foraging,Waiting Area,Adult,{},{},[16492.474891852587;50836.808796688914;-5346.447093042545]
370,37,Foraging,Waiting Area,Adult,{},{},[24075.792153347284;53543.22499400377;7949.432034291327]
370,41,Foraging,Waiting Area,Adult,{},{},[11409.434530042112;49172.76123294234;-14526.177491433918]
370,52,Foraging,Foraging,Adult,{},{},[3686.465428444324;43166.77191765234;-15312.877505129203]
371,30,Foraging,Waiting Area,Adult,{},{},[15958.590264048427;50812.49542926252;-5334.725815663114]
371,37,Foraging,Waiting Area,Adult,{},{},[25101.314818829298;53552.084887087345;7919.49606256932]
371,41,Foraging,Waiting Area,Adult,{},{},[11205.014051642269;49298.47604941577;-14396.712773630396]
371,52,Foraging,Foraging,Adult,{},{},[3698.4310086821206;43224.301102399826;-15277.793648973107]
372,30,Foraging,Waiting Area,Adult,{},{},[15704.031903207302;50821.316980302334;-5298.4744922071695]
372,37,Foraging,Waiting Area,Adult,{},{},[28377.313090043142;53449.69046281651;8077.506554688327]
372,41,Foraging,Waiting Area,Adult,{},{},[10950.4918739805;49244.87444785237;-14281.809548833407]
372,52,Foraging,Foraging,Adult,{},{},[3814.319597228663;43243.51030515134;-15243.067083444446]
373,30,Foraging,Waiting Area,Adult,{},{},[15435.698667387478;50811.62072555721;-5323.392925161868]
373,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[31582.303949937224;53321.28397166729;7767.416835088283]
373,41,Foraging,Waiting Area,Adult,{},{},[13172.616303563118;49128.32592582703;-14537.722747206688]
373,52,Foraging,Foraging,Adult,{},{},[3599.5334042999893;43233.42846992612;-15207.89375244826]
374,30,Foraging,Waiting Area,Adult,{},{},[15103.553491830826;50774.80162143707;-5276.093346834183]
374,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[33925.02945557237;53122.197277739644;7671.115004459396]
374,41,Foraging,Waiting Area,Adult,{},{},[20287.352883279324;49736.00525176525;-15295.050769895315]
374,52,Foraging,Foraging,Adult,{},{},[3239.5412033516914;43284.737250857055;-15059.247871819884]
375,30,Foraging,Waiting Area,Adult,{},{},[14850.06678462401;50753.134248033166;-5176.812873959541]
375,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[34305.14324146509;53108.942366719246;7994.338715992868]
375,41,Foraging,Waiting Area,Adult,{},{},[20811.046933062375;49879.84296783805;-15486.215109400451]
375,52,Foraging,Foraging,Adult,{},{56},[2986.675307970494;43315.5970377326;-14921.640397042036]
375,56,Foraging,Foraging,Adult,{},{52},[-2268.828964576125;43701.7567435503;-12937.402044951916]
376,30,Foraging,Waiting Area,Adult,{},{},[14594.780521463603;50755.012572824955;-5141.217566970736]
376,37,Foraging,Waiting Area,Adult,{},{},[36807.24847818911;53093.55314092338;8153.700021678582]
376,41,Foraging,Waiting Area,Adult,{},{},[20217.324751149863;49795.60818717629;-15626.731281597167]
376,52,Foraging,Foraging,Adult,{},{56},[2986.675307970494;43315.5970377326;-14921.640397042036]
376,56,Foraging,Foraging,Adult,{},{52},[-2209.3790099546313;43776.53263503313;-12908.97112058103]
377,30,Foraging,Waiting Area,Adult,{},{},[14340.970020830631;50756.18652200699;-5104.938041310757]
377,37,Foraging,Waiting Area,Adult,{},{},[45972.38422244787;52773.2839345634;8954.787381924689]
377,41,Foraging,Waiting Area,Adult,{},{},[17107.809707202017;49101.210696198046;-15116.013452337123]
377,52,Foraging,Foraging,Adult,{},{56},[2674.9306186698377;43367.5276235044;-14836.850979417562]
377,56,Foraging,Foraging,Adult,{},{52},[-2154.919380959822;43785.51392127201;-12918.495096500963]
378,30,Foraging,Waiting Area,Adult,{},{},[13014.836937755346;50951.57209978998;-4748.047940427437]
378,37,Foraging,Waiting Area,Adult,{},{},[40371.21222664416;53082.671215798706;9137.345192117617]
378,41,Foraging,Waiting Area,Adult,{},{},[16252.62855798006;49283.79789116979;-14501.041478529572]
378,52,Foraging,Foraging,Adult,{},{56},[2051.9927157781785;43581.75177817047;-14707.843037381768]
378,56,Foraging,Foraging,Adult,{},{52},[-2102.0075341719203;43792.92940693349;-12927.715712927282]
379,30,Foraging,Waiting Area,Adult,{},{},[11393.17846869491;51010.64509233832;-4467.13300663]
379,37,Foraging,Waiting Area,Adult,{},{},[36179.99905078113;53235.21795647591;8735.072539895773]
379,41,Foraging,Waiting Area,Adult,{},{},[15658.524329641834;49305.15585778281;-14664.89212445449]
379,52,Foraging,Foraging,Adult,{},{},[885.1203769728309;44248.66948027164;-14714.51289191097]
380,30,Foraging,Waiting Area,Adult,{},{},[10315.26281424798;50958.15718654916;-4318.663021640386]
380,37,Foraging,Waiting Area,Adult,{},{},[33474.6819716692;53371.384527131915;8328.73765892908]
380,41,Foraging,Waiting Area,Adult,{},{},[12641.03704918921;49104.33989357948;-14063.524659320712]
380,52,Foraging,Foraging,Adult,{},{},[693.8012517970055;45081.318012952805;-14845.271351099014]
380,57,Moving,Waiting Area,Adult,{},{},[17268.357216119766;53087.394822597504;5762.462256833911]
381,30,Foraging,Waiting Area,Adult,{},{},[10652.126003742218;50999.64237356186;-4240.638896524906]
381,37,Foraging,Waiting Area,Adult,{},{},[27308.777373611927;53495.766175329685;7906.1896628290415]
381,41,Foraging,Waiting Area,Adult,{},{},[12815.713871054351;49113.623125612736;-13647.020711556077]
381,52,Foraging,Foraging,Adult,{},{},[518.3198702633381;44405.33031082153;-14601.894257545471]
381,57,Foraging,Waiting Area,Adult,{},{},[17511.07630018145;53277.97091703117;7435.775755893439]
382,30,Moving,Waiting Area,Adult,{},{},[16609.315668646246;51218.10872475803;-2837.141786474269]
382,37,Foraging,Waiting Area,Adult,{},{},[22207.824377149343;53486.67526102066;8194.201358698308]
382,41,Foraging,Waiting Area,Adult,{},{},[13053.848016902804;49148.22468057275;-13885.543234869838]
382,52,Foraging,Foraging,Adult,{},{},[343.449280117522;44291.30623032153;-14601.465088412166]
382,57,Foraging,Waiting Area,Adult,{},{},[13695.435811333358;53092.98949915171;7767.056062843651]
383,30,Moving,Waiting Area,Adult,{},{},[21786.215056806803;51444.74448347092;-2689.950463037938]
383,37,Foraging,Waiting Area,Adult,{},{},[21135.343477755785;53573.700070500374;7980.700894422829]
383,41,Foraging,Waiting Area,Adult,{},{},[13350.60857562907;49161.5927760303;-14126.304585384205]
383,52,Foraging,Foraging,Adult,{},{},[233.6348883328319;44310.53599701077;-14593.569888155907]
384,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{57},[22092.95794209838;51479.55032014847;-2598.937667639926]
384,37,Foraging,Waiting Area,Adult,{},{},[21389.97098019719;53468.816085487604;7593.7610774077475]
384,41,Foraging,Waiting Area,Adult,{},{},[19369.031991019845;49440.34544119239;-15065.519056975842]
384,57,Moving,Waiting Area,Adult,{},{30},[15834.822993900627;50495.481377869844;-7125.781478796154]
385,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22993.852151453495;51539.3812417984;-2326.2271224558353]
385,37,Foraging,Waiting Area,Adult,{},{},[23211.655560506508;53432.78697805852;7397.917911353987]
385,41,Interacting with foreign object,Waiting Area,Adult,{},{},[18822.940114296973;49402.56302963197;-15025.388737000525]
385,52,Moving,Foraging,Adult,{},{56},[2671.8241711496376;46195.76626096666;-15354.05558218807]
385,56,Foraging,Foraging,Adult,{},{52},[-3122.231878573075;43638.51647333801;-12759.08957387507]
386,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[23905.015614032745;51625.70412953943;-2119.4360291836783]
386,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22440.223256394267;53460.66696335375;7481.973613331094]
386,41,Interacting with foreign object,Waiting Area,Adult,{},{},[20280.63988967985;49598.69465109706;-14669.684178754687]
386,52,High sitting/standing (Vigilant),Foraging,Adult,{},{56},[2805.056885302067;43520.899806022644;-14792.822521686554]
386,56,Foraging,Foraging,Adult,{},{52},[-3046.419783974299;43792.20505649969;-12585.494816922583]
386,57,High sitting/standing (Vigilant),Waiting Area,Adult,{},{},[12477.924858149141;48206.725491806865;-16217.282426819205]
387,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[27242.023313820362;51990.76070982218;-746.9038435819093]
387,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[21902.167171686888;53427.44166684151;7327.566541939974]
387,41,Foraging,Waiting Area,Adult,{},{},[22216.63507542014;49508.018388450146;-14724.685505524278]
387,52,Foraging,Foraging,Adult,{},{56},[3677.9333981401287;46523.08183257654;-15538.73630042281]
387,56,Foraging,Foraging,Adult,{},{52},[-3089.9495127471164;43856.90509404242;-12486.198740866035]
388,30,Foraging,Waiting Area,Adult,{},{37},[25994.886345908046;52650.37297412753;3395.7989399805665]
388,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{30},[21429.983985058963;53407.883407086134;7101.042757945135]
388,41,Foraging,Waiting Area,Adult,{},{},[22760.955890392885;49470.77060353011;-14615.783126302063]
388,52,Foraging,Foraging,Adult,{},{},[3949.8163122721016;46831.31744271517;-15555.204865708947]
388,56,Foraging,Foraging,Adult,{},{},[-3143.458183404291;43859.09019296244;-12479.937980341725]
389,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[21429.983985058963;53407.883407086134;7101.042757945135]
389,41,Foraging,Waiting Area,Adult,{},{},[23349.211904227734;49372.620746701956;-14501.480409670621]
389,52,Foraging,Foraging,Adult,{},{},[3892.5583803409245;46824.410004701465;-15543.296714308672]
389,56,Foraging,Foraging,Adult,{},{},[-3143.458183404291;43859.09019296244;-12479.937980341725]
390,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[21429.983985058963;53407.883407086134;7101.042757945135]
390,41,Foraging,Waiting Area,Adult,{},{},[23829.74390849471;49185.83319634199;-14284.875915028155]
390,52,Foraging,Foraging,Adult,{},{},[3832.3992258892395;46813.11787945777;-15531.903897933662]
390,56,Foraging,Foraging,Adult,{},{},[-3143.458183404291;43859.09019296244;-12479.937980341725]
391,37,Foraging,Waiting Area,Adult,{},{},[22959.456811685115;53361.099026963115;6934.763021038845]
391,41,Foraging,Waiting Area,Adult,{},{},[24207.30375435762;49407.98544756323;-14463.516206361353]
391,52,Foraging,Foraging,Adult,{},{56},[3493.632596872514;46834.68107708916;-15428.12536153011]
391,56,Foraging,Foraging,Adult,{},{52},[-3143.458183404291;43859.09019296244;-12479.937980341725]
392,30,Moving,Waiting Area,Adult,{},{},[47439.7513532415;50744.95617505908;4132.079510540469]
392,37,Foraging,Waiting Area,Adult,{},{},[26417.60902956128;53450.98616242409;7218.543959561735]
392,41,Foraging,Waiting Area,Adult,{},{},[24473.913328766823;49555.287077993155;-14739.918516628444]
392,52,Foraging,Foraging,Adult,{},{56},[2025.4333266019821;46438.875396475196;-15100.358747296035]
392,56,Foraging,Foraging,Adult,{},{52},[-3143.458183404291;43859.09019296244;-12479.937980341725]
393,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[47315.513253867626;50731.219015710056;4065.816535905469]
393,37,Foraging,Waiting Area,Adult,{},{},[28758.42116434127;53390.412536650896;7822.48804779537]
393,41,Foraging,Waiting Area,Adult,{},{},[24460.338808322325;49511.255797903985;-15524.683156045154]
393,56,Foraging,Foraging,Adult,{},{},[-3143.458183404291;43859.09019296244;-12479.937980341725]
394,37,Foraging,Waiting Area,Adult,{},{},[34796.11086893082;53165.387135744095;9469.278421454132]
394,41,Foraging,Waiting Area,Adult,{},{},[21625.749293625355;49126.14393547177;-16439.31153121963]
395,37,Foraging,Waiting Area,Adult,{},{},[39268.140342235565;53856.376165390015;11614.888249576092]
395,41,Foraging,Waiting Area,Adult,{},{},[20261.186552524567;49306.12138579786;-16636.57989358902]
396,37,Foraging,Waiting Area,Adult,{},{},[40630.62719154358;53642.1833255887;10885.646809205413]
396,41,Foraging,Waiting Area,Adult,{},{},[18638.466645240784;49186.29345931113;-16117.965313900262]
397,37,Foraging,Waiting Area,Adult,{},{},[39531.831508770585;53638.3868278563;10724.895464077592]
397,41,Foraging,Waiting Area,Adult,{},{},[16763.604980647564;49017.30372643471;-15682.100583434105]
398,37,Foraging,Waiting Area,Adult,{},{},[38329.69804763794;53384.327014923096;10000.685946464539]
